run,config,image,length,depth,kind,band
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,8,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,02,5,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,12,11.402,intact,Q2
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,6,5.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,31,12.166,intact,Q1_dimmest
A_dice_s0,A_dice,02,7,5.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,6,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q2
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,52,16.763,intact,Q1_dimmest
A_dice_s0,A_dice,02,21,7.0,severs,Q1_dimmest
A_dice_s0,A_dice,02,6,3.0,severs,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,20,20.025,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q2
A_dice_s0,A_dice,02,3,1.414,severs,Q2
A_dice_s0,A_dice,02,2,1.0,intact,Q2
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,28,8.544,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,2.828,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,6,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,5,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q2
A_dice_s0,A_dice,02,4,2.0,severs,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,7,4.0,severs,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,2.0,intact,Q2
A_dice_s0,A_dice,02,9,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,33,16.971,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,13,12.083,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,31,19.799,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,13,13.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,6,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,1.0,severs,Q1_dimmest
A_dice_s0,A_dice,02,20,15.033,intact,Q1_dimmest
A_dice_s0,A_dice,02,10,8.544,intact,Q1_dimmest
A_dice_s0,A_dice,02,16,15.297,intact,Q1_dimmest
A_dice_s0,A_dice,02,5,5.831,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,6,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,2.236,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,5,5.385,intact,Q2
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,9,2.236,severs,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q2
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,2.236,intact,Q2
A_dice_s0,A_dice,02,27,11.402,severs,Q1_dimmest
A_dice_s0,A_dice,02,3,1.414,intact,Q2
A_dice_s0,A_dice,02,1,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,5,2.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,5,2.236,intact,Q1_dimmest
A_dice_s0,A_dice,02,6,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,25,19.647,intact,Q1_dimmest
A_dice_s0,A_dice,02,17,17.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q2
A_dice_s0,A_dice,02,5,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,2.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,13,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,2,1.0,intact,Q2
A_dice_s0,A_dice,02,1,1.0,intact,Q3
A_dice_s0,A_dice,02,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,10,3.162,severs,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,1.414,severs,Q1_dimmest
A_dice_s0,A_dice,02,1,1.0,intact,Q2
A_dice_s0,A_dice,02,5,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,3.0,intact,Q1_dimmest
A_dice_s0,A_dice,02,3,4.243,intact,Q1_dimmest
A_dice_s0,A_dice,03,10,10.44,intact,Q1_dimmest
A_dice_s0,A_dice,03,10,3.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q2
A_dice_s0,A_dice,03,8,1.0,intact,Q3
A_dice_s0,A_dice,03,5,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,3.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,9,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,10,10.77,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,36,6.708,severs,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,3,1.414,intact,Q2
A_dice_s0,A_dice,03,3,1.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,23,7.071,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,7,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,2.236,severs,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,27,21.19,intact,Q1_dimmest
A_dice_s0,A_dice,03,36,16.155,intact,Q1_dimmest
A_dice_s0,A_dice,03,21,9.434,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q3
A_dice_s0,A_dice,03,17,10.817,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,2.236,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,67,25.612,intact,Q1_dimmest
A_dice_s0,A_dice,03,20,10.817,intact,Q1_dimmest
A_dice_s0,A_dice,03,12,2.236,intact,Q2
A_dice_s0,A_dice,03,13,6.325,severs,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,2.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,1.0,intact,Q3
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,12,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,62,21.19,severs,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,7,3.606,severs,Q1_dimmest
A_dice_s0,A_dice,03,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,2.828,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,8,9.434,intact,Q1_dimmest
A_dice_s0,A_dice,03,9,1.414,severs,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,12,12.649,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,12,8.944,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,1.414,severs,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.414,severs,Q2
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,5.385,intact,Q2
A_dice_s0,A_dice,03,3,2.0,intact,Q2
A_dice_s0,A_dice,03,6,4.123,severs,Q1_dimmest
A_dice_s0,A_dice,03,11,7.81,severs,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,15,4.123,severs,Q1_dimmest
A_dice_s0,A_dice,03,7,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,37,18.868,intact,Q1_dimmest
A_dice_s0,A_dice,03,22,8.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,8,8.062,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q3
A_dice_s0,A_dice,03,14,6.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,8,4.123,severs,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,54,28.862,intact,Q1_dimmest
A_dice_s0,A_dice,03,29,6.083,intact,Q1_dimmest
A_dice_s0,A_dice,03,15,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,46,7.81,severs,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,8,7.071,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,5.831,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,9,2.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,7,3.162,severs,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,2.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,18,12.649,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,11,10.296,intact,Q1_dimmest
A_dice_s0,A_dice,03,25,6.325,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,35,19.235,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,2.0,severs,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q3
A_dice_s0,A_dice,03,6,6.325,intact,Q1_dimmest
A_dice_s0,A_dice,03,15,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,28,23.431,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,26,12.083,severs,Q1_dimmest
A_dice_s0,A_dice,03,4,1.0,severs,Q2
A_dice_s0,A_dice,03,10,2.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,10,2.236,severs,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,2.236,severs,Q1_dimmest
A_dice_s0,A_dice,03,4,2.236,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,13,11.662,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,1.0,intact,Q2
A_dice_s0,A_dice,03,32,16.492,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,31,12.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.414,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,2.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q2
A_dice_s0,A_dice,03,3,1.414,intact,Q3
A_dice_s0,A_dice,03,3,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,57,20.616,intact,Q1_dimmest
A_dice_s0,A_dice,03,9,3.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q3
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,86,31.321,intact,Q1_dimmest
A_dice_s0,A_dice,03,12,13.601,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,38,29.682,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,9,6.403,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q3
A_dice_s0,A_dice,03,30,28.443,intact,Q1_dimmest
A_dice_s0,A_dice,03,15,5.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q3
A_dice_s0,A_dice,03,3,2.0,intact,Q2
A_dice_s0,A_dice,03,48,17.029,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q2
A_dice_s0,A_dice,03,10,7.211,intact,Q1_dimmest
A_dice_s0,A_dice,03,8,4.123,intact,Q2
A_dice_s0,A_dice,03,6,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,17,14.036,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,2.828,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,18,9.055,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,44,11.18,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,4,1.414,severs,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,9,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,47,9.849,intact,Q1_dimmest
A_dice_s0,A_dice,03,23,11.045,intact,Q1_dimmest
A_dice_s0,A_dice,03,8,4.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,9,3.606,severs,Q2
A_dice_s0,A_dice,03,8,8.246,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,4.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,27,19.235,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,45,18.974,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q3
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,6,6.325,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,5.385,intact,Q1_dimmest
A_dice_s0,A_dice,03,28,16.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,50,16.125,intact,Q1_dimmest
A_dice_s0,A_dice,03,9,9.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,11,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,23,12.806,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,41,16.763,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,severs,Q3
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,3.0,severs,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,15,10.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,16,1.414,intact,Q1_dimmest
A_dice_s0,A_dice,03,16,10.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q2
A_dice_s0,A_dice,03,14,2.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,2.236,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q2
A_dice_s0,A_dice,03,13,7.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,25,11.662,intact,Q1_dimmest
A_dice_s0,A_dice,03,10,11.18,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,1,1.0,intact,Q2
A_dice_s0,A_dice,03,5,2.828,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,3,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,5,4.472,intact,Q1_dimmest
A_dice_s0,A_dice,03,4,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,1,1.0,intact,Q1_dimmest
A_dice_s0,A_dice,03,2,1.0,intact,Q1_dimmest
